measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Andorra,Male,70+ years,Opioid use disorders,Number,2011,0.021426113320272288,0.030469790442439675,0.01548769238479211
Deaths,Andorra,Female,70+ years,Opioid use disorders,Number,2011,0.010933039206197382,0.016470082155342805,0.007280890331526785
Deaths,Andorra,Male,15-49 years,Cocaine use disorders,Number,2011,0.027105455827935308,0.04646041981039707,0.007102532329298576
Deaths,Andorra,Female,15-49 years,Cocaine use disorders,Number,2011,0.005184535937093798,0.007226647326057107,0.0029816786324571537
Deaths,Andorra,Male,50-69 years,Cocaine use disorders,Number,2011,0.0035767963561678653,0.006534527350049028,0.0010424280584253257
Deaths,Andorra,Female,50-69 years,Cocaine use disorders,Number,2011,0.00037538758357967507,0.0006207809100147277,0.00020203725646482175
Deaths,Andorra,Male,70+ years,Cocaine use disorders,Number,2011,0.0001359760572508317,0.0002359810071063293,4.0456127189789456e-05
Deaths,Andorra,Female,70+ years,Cocaine use disorders,Number,2011,0.00038274132005556194,0.000562824319404415,0.00023502660925500766
Deaths,Andorra,Male,15-49 years,Amphetamine use disorders,Number,2011,0.055159551177162626,0.08944491716373613,0.014976965901654862
Deaths,Andorra,Female,15-49 years,Amphetamine use disorders,Number,2011,0.01842576857043239,0.026791715466451798,0.008871352627375142
Deaths,Andorra,Male,50-69 years,Amphetamine use disorders,Number,2011,0.002967533733266303,0.00525091310688804,0.0008144062046276917
Deaths,Andorra,Female,50-69 years,Amphetamine use disorders,Number,2011,0.0011301282732814606,0.002066083906827768,0.0004526112643391826
Deaths,Andorra,Male,70+ years,Amphetamine use disorders,Number,2011,7.798855812922419e-05,0.00014382702471461202,2.389355727660873e-05
Deaths,Andorra,Female,70+ years,Amphetamine use disorders,Number,2011,0.00039423890987547085,0.000653043014164021,0.0001767461521452115
Deaths,Andorra,Male,15-49 years,Other drug use disorders,Number,2011,0.48383630261701516,0.6672880686804435,0.27389073389989876
Deaths,Andorra,Female,15-49 years,Other drug use disorders,Number,2011,0.14101128823484396,0.176288155335154,0.10604728871326849
Deaths,Andorra,Male,50-69 years,Other drug use disorders,Number,2011,0.09259788693242431,0.13000667915783143,0.059245226570975
Deaths,Andorra,Female,50-69 years,Other drug use disorders,Number,2011,0.048812420341079125,0.06787051302651848,0.0345443440658385
Deaths,Andorra,Male,70+ years,Other drug use disorders,Number,2011,0.02214581103386506,0.028434614350133964,0.015144557805142306
Deaths,Andorra,Female,70+ years,Other drug use disorders,Number,2011,0.02181595374091566,0.028637623553496257,0.016724136161159593
Deaths,Albania,Male,15-49 years,Other drug use disorders,Number,2012,3.6534155117718803,5.078675879066676,2.5190808370949145
Deaths,Albania,Female,15-49 years,Other drug use disorders,Number,2012,0.5477395278862589,0.7305271860149678,0.3970000688680039
Deaths,Albania,Male,50-69 years,Other drug use disorders,Number,2012,2.145913013738161,3.017776987711403,0.9600180044499363
Deaths,Albania,Female,50-69 years,Other drug use disorders,Number,2012,0.6338973030734102,0.8796673504588546,0.4151601510706118
Deaths,Albania,Male,70+ years,Other drug use disorders,Number,2012,2.2899498080567473,3.053878558865458,1.2454555776232439
Deaths,Albania,Female,70+ years,Other drug use disorders,Number,2012,0.9142441048855363,1.1741208287198919,0.5910338973859438
Deaths,Portugal,Male,5-14 years,Opioid use disorders,Number,2010,0.0,0.0,0.0
Deaths,Portugal,Female,5-14 years,Opioid use disorders,Number,2010,0.0,0.0,0.0
Deaths,Portugal,Male,15-49 years,Opioid use disorders,Number,2010,26.801382398512693,30.937722623064793,23.086857688645676
Deaths,Portugal,Female,15-49 years,Opioid use disorders,Number,2010,4.821211819576525,5.612419133129033,3.888628163855419
Deaths,Portugal,Male,50-69 years,Opioid use disorders,Number,2010,15.80644965893802,18.340733061643064,13.514191235522489
Deaths,Portugal,Female,50-69 years,Opioid use disorders,Number,2010,3.0750194899659458,3.7693207955802537,2.4909969978438395
Deaths,Portugal,Male,70+ years,Opioid use disorders,Number,2010,23.74308865636846,26.58492383460462,20.803061935956134
Deaths,Portugal,Female,70+ years,Opioid use disorders,Number,2010,7.355646177704862,8.534360990550605,6.135230785030654
Deaths,Portugal,Male,15-49 years,Cocaine use disorders,Number,2010,0.2838737435839888,0.37054416358546266,0.21056913255303056
Deaths,Portugal,Female,15-49 years,Cocaine use disorders,Number,2010,0.4959728816952992,0.6116692456431019,0.3924833579999498
Deaths,Portugal,Male,50-69 years,Cocaine use disorders,Number,2010,0.08236984345313665,0.11490394753567588,0.05865005778588799
Deaths,Portugal,Female,50-69 years,Cocaine use disorders,Number,2010,0.4921124824786691,0.6495028208234755,0.3710867753865334
Deaths,Portugal,Male,70+ years,Cocaine use disorders,Number,2010,0.02116058818707506,0.032662791180840256,0.013977076557418052
Deaths,Portugal,Female,70+ years,Cocaine use disorders,Number,2010,2.554612042967549,3.1427864078820154,2.0255182137457304
Deaths,Portugal,Male,15-49 years,Amphetamine use disorders,Number,2010,0.563667816699971,0.714785000245219,0.3963487328897035
Deaths,Portugal,Female,15-49 years,Amphetamine use disorders,Number,2010,0.6049862948716216,2.4529952092405134,0.42827826517998746
Deaths,Portugal,Male,50-69 years,Amphetamine use disorders,Number,2010,0.06104922839538902,0.08080400020284692,0.02992106801576385
Deaths,Portugal,Female,50-69 years,Amphetamine use disorders,Number,2010,0.4730706332191372,0.6257375189392864,0.1928996012527252
Deaths,Portugal,Male,70+ years,Amphetamine use disorders,Number,2010,0.008028115808047978,0.010960221948164423,0.0011133629512031383
Deaths,Portugal,Female,70+ years,Amphetamine use disorders,Number,2010,2.1965120506376463,2.8099606467339027,0.08372969126035314
Deaths,Portugal,Male,15-49 years,Other drug use disorders,Number,2010,14.854903440232594,17.815991259792227,12.03526467054134
Deaths,Portugal,Female,15-49 years,Other drug use disorders,Number,2010,3.7352456154534357,4.3901879766143015,3.0006055804029907
Deaths,Portugal,Male,50-69 years,Other drug use disorders,Number,2010,4.323401835170909,5.464581062831034,3.3564052587216406
Deaths,Portugal,Female,50-69 years,Other drug use disorders,Number,2010,4.275826403957987,5.123452193031664,3.5138983286160226
Deaths,Portugal,Male,70+ years,Other drug use disorders,Number,2010,8.062807375215348,9.78436477513527,6.559322173134062
Deaths,Portugal,Female,70+ years,Other drug use disorders,Number,2010,22.861625529479767,25.996164186247878,20.381214373443594
Deaths,Bulgaria,Male,5-14 years,Opioid use disorders,Number,2011,0.0,0.0,0.0
Deaths,Bulgaria,Female,5-14 years,Opioid use disorders,Number,2011,0.0,0.0,0.0
Deaths,Bulgaria,Male,15-49 years,Opioid use disorders,Number,2011,19.750077023392148,23.074021430753216,16.778052674996818
Deaths,Bulgaria,Female,15-49 years,Opioid use disorders,Number,2011,3.068527376506039,3.5601947266015523,2.622096922185012
Deaths,Bulgaria,Male,50-69 years,Opioid use disorders,Number,2011,6.6195169603423025,7.984132199432634,5.421336517259573
Deaths,Bulgaria,Female,50-69 years,Opioid use disorders,Number,2011,2.6690415381817996,3.254605987316067,2.199503649038656
Deaths,Bulgaria,Male,70+ years,Opioid use disorders,Number,2011,2.9084515753130433,3.6207540913751863,2.2981844718006803
Deaths,Bulgaria,Female,70+ years,Opioid use disorders,Number,2011,2.8532069097450465,3.3936474274705644,2.3587395653063554
Deaths,Bulgaria,Male,15-49 years,Cocaine use disorders,Number,2011,0.38351102743426446,0.5251751938158319,0.282372791819988
Deaths,Bulgaria,Female,15-49 years,Cocaine use disorders,Number,2011,0.08970231289474818,0.11729106797531932,0.06820664263946136
Deaths,Bulgaria,Male,50-69 years,Cocaine use disorders,Number,2011,0.10589452109944715,0.1438805480001514,0.07837173224024893
Deaths,Bulgaria,Female,50-69 years,Cocaine use disorders,Number,2011,0.03783160850222319,0.050709219650303596,0.027700739945964264
Deaths,Bulgaria,Male,70+ years,Cocaine use disorders,Number,2011,0.016611821018433125,0.02278982212497517,0.011686384924290062
Deaths,Bulgaria,Female,70+ years,Cocaine use disorders,Number,2011,0.08326411104657128,0.11433782414153695,0.057869110237606686
Deaths,Bulgaria,Male,15-49 years,Amphetamine use disorders,Number,2011,1.725384065057433,2.277134396766893,0.627374531487538
Deaths,Bulgaria,Female,15-49 years,Amphetamine use disorders,Number,2011,0.313117378758288,0.3978594174389069,0.23668547117635533
Deaths,Bulgaria,Male,50-69 years,Amphetamine use disorders,Number,2011,0.16049440106498428,0.20915941537644234,0.06492700089708967
Deaths,Bulgaria,Female,50-69 years,Amphetamine use disorders,Number,2011,0.06994722984253494,0.09503284966334294,0.047369790418072745
Deaths,Bulgaria,Male,70+ years,Amphetamine use disorders,Number,2011,0.013717036815216204,0.018680609308654283,0.006870814279385373
Deaths,Bulgaria,Female,70+ years,Amphetamine use disorders,Number,2011,0.03336132967838873,0.04659741483870773,0.02093315806283965
Deaths,Bulgaria,Male,15-49 years,Other drug use disorders,Number,2011,10.197191054617663,12.34201095972404,8.263528967791837
Deaths,Bulgaria,Female,15-49 years,Other drug use disorders,Number,2011,2.68366252547173,3.136686246657244,2.2603772708728256
Deaths,Bulgaria,Male,50-69 years,Other drug use disorders,Number,2011,5.982904890068668,7.3933386545888515,4.85951310760803
Deaths,Bulgaria,Female,50-69 years,Other drug use disorders,Number,2011,2.744456975360322,3.314759643513429,2.23868806024316
Deaths,Bulgaria,Male,70+ years,Other drug use disorders,Number,2011,5.204000792289153,6.183445835184598,4.378071838405462
Deaths,Bulgaria,Female,70+ years,Other drug use disorders,Number,2011,6.557893989378445,7.562204880131039,5.668822967765582
Deaths,Greece,Male,5-14 years,Opioid use disorders,Number,2006,0.0,0.0,0.0
Deaths,Greece,Female,5-14 years,Opioid use disorders,Number,2006,0.0,0.0,0.0
Deaths,Greece,Male,15-49 years,Opioid use disorders,Number,2006,286.8362979065302,308.81868879718587,265.70907901505166
Deaths,Greece,Female,15-49 years,Opioid use disorders,Number,2006,32.783488143568064,36.543120117599464,29.430997004011406
Deaths,Romania,Male,15-49 years,Cocaine use disorders,Number,2004,0.8541460819911912,1.089014397512257,0.6717012811742126
Deaths,Romania,Female,15-49 years,Cocaine use disorders,Number,2004,0.4651379713764917,0.5734193004409925,0.37305057110440937
Deaths,Romania,Male,50-69 years,Cocaine use disorders,Number,2004,0.5983684793852603,0.7636038274142756,0.4517458272358866
Deaths,Romania,Female,50-69 years,Cocaine use disorders,Number,2004,0.07784098603868161,0.11093697419690843,0.05473840775849667
Deaths,Romania,Male,70+ years,Cocaine use disorders,Number,2004,0.012014993459302644,0.01595847975480066,0.008548858576210077
Deaths,Romania,Female,70+ years,Cocaine use disorders,Number,2004,0.044495047905092074,0.06527053391400967,0.03004040180593972
Deaths,Romania,Male,15-49 years,Amphetamine use disorders,Number,2004,4.2977887542217585,5.212292060385974,3.4261826873465955
Deaths,Romania,Female,15-49 years,Amphetamine use disorders,Number,2004,3.152616977882036,3.891778693675603,2.0256502284273497
Deaths,Romania,Male,50-69 years,Amphetamine use disorders,Number,2004,0.6986449152005634,0.8822311302567157,0.44140983414013724
Deaths,Romania,Female,50-69 years,Amphetamine use disorders,Number,2004,0.49915359970008183,0.6544940434936947,0.24352569514160122
Deaths,Romania,Male,70+ years,Amphetamine use disorders,Number,2004,0.013598907795688732,0.03113278984705776,0.009570239007050766
Deaths,Romania,Female,70+ years,Amphetamine use disorders,Number,2004,0.045962712246606585,0.0700191679397919,0.030060331800329406
Deaths,Romania,Male,15-49 years,Other drug use disorders,Number,2004,27.397165350640982,32.182755699732446,23.25138814885271
Deaths,Romania,Female,15-49 years,Other drug use disorders,Number,2004,17.261427160711666,19.866384609289845,14.96508779787798
Deaths,Romania,Male,50-69 years,Other drug use disorders,Number,2004,29.20375146406191,34.304749704606344,24.429708535398643
Deaths,Romania,Female,50-69 years,Other drug use disorders,Number,2004,19.202216825492986,22.17644612356068,16.26912454904071
Deaths,Romania,Male,70+ years,Other drug use disorders,Number,2004,14.953456816045406,17.769320719295063,12.575029976219291
Deaths,Romania,Female,70+ years,Other drug use disorders,Number,2004,17.874355769796377,20.41112841166376,15.46591377120097
Deaths,Estonia,Male,5-14 years,Opioid use disorders,Number,2012,0.0,0.0,0.0
Deaths,Estonia,Female,5-14 years,Opioid use disorders,Number,2012,0.0,0.0,0.0
Deaths,Estonia,Male,15-49 years,Opioid use disorders,Number,2012,63.25261941732431,71.49796456410971,55.95758703617723
Deaths,Estonia,Female,15-49 years,Opioid use disorders,Number,2012,7.047840227142017,8.197011615910665,6.072455278330246
Deaths,Estonia,Male,50-69 years,Opioid use disorders,Number,2012,6.512705972827761,7.650442196964919,5.487099790121051
Deaths,Estonia,Female,50-69 years,Opioid use disorders,Number,2012,1.5305202573580865,1.8485029897875442,1.236734377127853
Deaths,Estonia,Male,70+ years,Opioid use disorders,Number,2012,1.236662034639562,1.5146089997193015,1.0122316623921968
Deaths,Estonia,Female,70+ years,Opioid use disorders,Number,2012,0.5126431181285158,0.6180741739212114,0.4166042639458923
Deaths,Estonia,Male,15-49 years,Cocaine use disorders,Number,2012,6.683010171029275,8.55161952073572,5.014398470293194
Deaths,Estonia,Female,15-49 years,Cocaine use disorders,Number,2012,0.579724205065313,0.7348046517201526,0.45836909476801174
Deaths,Estonia,Male,50-69 years,Cocaine use disorders,Number,2012,0.8939835996669353,1.205362090887067,0.6296879378828365
Deaths,Estonia,Female,50-69 years,Cocaine use disorders,Number,2012,0.1336244958737992,0.17838372547245418,0.0980510965674442
Deaths,Estonia,Male,70+ years,Cocaine use disorders,Number,2012,0.07300992111335601,0.10876337328789049,0.04637195039927275
Deaths,Estonia,Female,70+ years,Cocaine use disorders,Number,2012,0.014432011107434726,0.019879675275265442,0.010280709726577611
Deaths,Estonia,Male,15-49 years,Amphetamine use disorders,Number,2012,3.565500818633515,4.6842163144967905,0.5791210901048726
Deaths,Estonia,Female,15-49 years,Amphetamine use disorders,Number,2012,0.40253483132825013,0.5374300710294878,0.11994186493658429
Deaths,Estonia,Male,50-69 years,Amphetamine use disorders,Number,2012,0.35927074975203266,0.47724586125590734,0.24324895658218837
Deaths,Estonia,Female,50-69 years,Amphetamine use disorders,Number,2012,0.06984187064198837,0.10050483043623214,0.04957656387339655
Deaths,Estonia,Male,70+ years,Amphetamine use disorders,Number,2012,0.022664290915971042,0.03333600281773104,0.015112182321944011
Deaths,Estonia,Female,70+ years,Amphetamine use disorders,Number,2012,0.015926419338056347,0.0246042470954689,0.011010022859809633
Deaths,Estonia,Male,15-49 years,Other drug use disorders,Number,2012,19.206718716359862,23.310387861387174,15.548809953742264
Deaths,Estonia,Female,15-49 years,Other drug use disorders,Number,2012,2.823502883041158,3.3970026575559134,2.288011024019
Deaths,Estonia,Male,50-69 years,Other drug use disorders,Number,2012,1.5216991091010872,1.9794975693352543,1.124741365101185
Deaths,Estonia,Female,50-69 years,Other drug use disorders,Number,2012,0.8763725421293475,1.1257341438996882,0.6966513494636156
Deaths,Estonia,Male,70+ years,Other drug use disorders,Number,2012,0.5351754543584226,0.6959247778180472,0.39758645469629406
Deaths,Estonia,Female,70+ years,Other drug use disorders,Number,2012,0.9253241443962821,1.085697414868507,0.7813348257180945
Deaths,Ukraine,Male,15-49 years,Other drug use disorders,Number,2013,136.54872724561864,170.1088907653368,109.49816754838405
Deaths,Ukraine,Female,15-49 years,Other drug use disorders,Number,2013,32.79740384302985,38.402571352445975,27.346652401118238
Deaths,Ukraine,Male,50-69 years,Other drug use disorders,Number,2013,29.623765009760135,36.892216468907115,23.797304935575905
Deaths,Ukraine,Female,50-69 years,Other drug use disorders,Number,2013,17.758160539661542,21.321252524845693,14.577177793602667
Deaths,Ukraine,Male,70+ years,Other drug use disorders,Number,2013,17.275513264424905,20.7598769991391,14.092964479717153
Deaths,Ukraine,Female,70+ years,Other drug use disorders,Number,2013,22.411139395448405,26.23559673160684,19.28017105227601
Deaths,Romania,Male,5-14 years,Opioid use disorders,Number,2008,0.0,0.0,0.0
Deaths,Romania,Female,5-14 years,Opioid use disorders,Number,2008,0.0,0.0,0.0
Deaths,Romania,Male,15-49 years,Opioid use disorders,Number,2008,45.54820640599095,51.261498602312784,40.43011744212443
Deaths,Romania,Female,15-49 years,Opioid use disorders,Number,2008,15.979312615687379,18.275207511056056,13.974182336760276
Deaths,Romania,Male,50-69 years,Opioid use disorders,Number,2008,53.08364867962032,59.824313146072726,46.87870931510134
Deaths,Romania,Female,50-69 years,Opioid use disorders,Number,2008,23.999084532518,27.604071724108294,20.948535956547982
Deaths,Romania,Male,70+ years,Opioid use disorders,Number,2008,19.166782634025925,22.228368258108766,16.250472525603765
Deaths,Romania,Female,70+ years,Opioid use disorders,Number,2008,19.853819877983703,22.66022678038855,17.339436781959744
Deaths,Israel,Male,5-14 years,Opioid use disorders,Number,2013,0.0,0.0,0.0
Deaths,Israel,Female,5-14 years,Opioid use disorders,Number,2013,0.0,0.0,0.0
Deaths,Israel,Male,15-49 years,Opioid use disorders,Number,2013,5.153918098949271,6.464177751514135,3.986998502128522
Deaths,Israel,Female,15-49 years,Opioid use disorders,Number,2013,0.9556426141405934,1.1332609577884825,0.7904819897970111
Deaths,Israel,Male,50-69 years,Opioid use disorders,Number,2013,2.3317656735547265,2.9709535362755517,1.783262867862113
Deaths,Israel,Female,50-69 years,Opioid use disorders,Number,2013,0.9622998636008248,1.1809754546613198,0.7685345630204374
Deaths,Israel,Male,70+ years,Opioid use disorders,Number,2013,5.5724027204407856,6.541233724213657,4.66789866901186
Deaths,Israel,Female,70+ years,Opioid use disorders,Number,2013,6.27183481440875,7.339905274061989,5.459347938573638
Deaths,Israel,Male,15-49 years,Cocaine use disorders,Number,2013,0.38663606102102,0.5035670702262484,0.28811598945946637
Deaths,Israel,Female,15-49 years,Cocaine use disorders,Number,2013,0.043316573277325035,0.05504122886982178,0.03289198353942483
Deaths,Israel,Male,50-69 years,Cocaine use disorders,Number,2013,0.08747380440323214,0.12137601365800328,0.06115455433695743
Deaths,Israel,Female,50-69 years,Cocaine use disorders,Number,2013,0.006668754710232676,0.008880417854910809,0.0047540647267385215
Deaths,Israel,Male,70+ years,Cocaine use disorders,Number,2013,0.023956641572295653,0.03086300109346558,0.018406158147435438
Deaths,Israel,Female,70+ years,Cocaine use disorders,Number,2013,0.08768760838287144,0.11534348216196977,0.06571584293335861
Deaths,Israel,Male,15-49 years,Amphetamine use disorders,Number,2013,0.24267921862164057,1.6547401751864668,0.1375731635795744
Deaths,Israel,Female,15-49 years,Amphetamine use disorders,Number,2013,0.08582858460942043,0.2793606664872158,0.059225723644852804
Deaths,Israel,Male,50-69 years,Amphetamine use disorders,Number,2013,0.0512232808690017,0.07569808029073644,0.03773133242417148
Deaths,Israel,Female,50-69 years,Amphetamine use disorders,Number,2013,0.012585941599233142,0.028119328074176317,0.008424470464461906
Deaths,Israel,Male,70+ years,Amphetamine use disorders,Number,2013,0.00931939904251762,0.012079736917236973,0.004736763829969372
Deaths,Israel,Female,70+ years,Amphetamine use disorders,Number,2013,0.0322493299270005,0.04242138666708034,0.01308878123855632
Deaths,Israel,Male,15-49 years,Other drug use disorders,Number,2013,19.796336325326088,22.806357912553054,17.046671028786008
Deaths,Israel,Female,15-49 years,Other drug use disorders,Number,2013,1.2155491930498796,1.4330487339537412,1.0236361942198586
Deaths,Israel,Male,50-69 years,Other drug use disorders,Number,2013,7.636426919908748,9.057142373748901,6.366460213247079
Deaths,Israel,Female,50-69 years,Other drug use disorders,Number,2013,0.7749340586073238,0.9652011692333344,0.6191211369557227
Deaths,Israel,Male,70+ years,Other drug use disorders,Number,2013,5.04542034593912,5.974558993553691,4.256530751097851
Deaths,Israel,Female,70+ years,Other drug use disorders,Number,2013,2.7818377614198453,3.3304831877971908,2.30448587127827
Deaths,Ukraine,Male,5-14 years,Opioid use disorders,Number,2005,0.0,0.0,0.0
Deaths,Ukraine,Female,5-14 years,Opioid use disorders,Number,2005,0.0,0.0,0.0
Deaths,Ukraine,Male,15-49 years,Opioid use disorders,Number,2005,715.6983343800841,840.0509699636615,558.3594214765703
Deaths,Ukraine,Female,15-49 years,Opioid use disorders,Number,2005,121.54157349606383,138.34591586924245,103.5415296491368
Deaths,Ukraine,Male,50-69 years,Opioid use disorders,Number,2005,348.75457319692947,397.76999686245694,288.8326586398974
Deaths,Ukraine,Female,50-69 years,Opioid use disorders,Number,2005,92.05259935753598,104.63140497228827,78.13221226227691
Deaths,Ukraine,Male,70+ years,Opioid use disorders,Number,2005,43.03573452359533,49.33418270253944,37.58870880981055
Deaths,Ukraine,Female,70+ years,Opioid use disorders,Number,2005,32.75936416168814,37.86102151034245,25.72333061645829
Deaths,Ukraine,Male,15-49 years,Cocaine use disorders,Number,2005,60.259927004344455,108.31179775299063,39.30077473856777
Deaths,Ukraine,Female,15-49 years,Cocaine use disorders,Number,2005,9.021274676450231,12.26843198084647,6.675384444117263
Deaths,Ukraine,Male,50-69 years,Cocaine use disorders,Number,2005,34.66203212433561,61.177300537012066,23.263184634995625
Deaths,Ukraine,Female,50-69 years,Cocaine use disorders,Number,2005,5.553515609059639,7.7746831789243265,3.9937978039756517
Deaths,Ukraine,Male,70+ years,Cocaine use disorders,Number,2005,1.8602302620500346,3.0688596859970074,1.2617571031515629
Deaths,Ukraine,Female,70+ years,Cocaine use disorders,Number,2005,0.1141961155852048,0.18221132926448563,0.07532252913028367
Deaths,Ukraine,Male,15-49 years,Amphetamine use disorders,Number,2005,43.20149011071152,66.20637272691823,30.36847246902295
Deaths,Ukraine,Female,15-49 years,Amphetamine use disorders,Number,2005,3.570451166200146,6.483247113824906,2.2829420682885755
Deaths,Ukraine,Male,50-69 years,Amphetamine use disorders,Number,2005,20.953207232004146,30.690859755945674,14.091566657600183
Deaths,Ukraine,Female,50-69 years,Amphetamine use disorders,Number,2005,1.95846245443508,3.8202691137162055,1.2059973808382143
Deaths,Ukraine,Male,70+ years,Amphetamine use disorders,Number,2005,1.0049962774064303,1.4701401772453382,0.5854750065347942
Deaths,Ukraine,Female,70+ years,Amphetamine use disorders,Number,2005,0.10685382987018728,0.2829626098401003,0.058545305376330375
Deaths,Germany,Male,5-14 years,Opioid use disorders,Number,2010,6.984880022069625,15.952270507182345,1.7807007864217066
Deaths,Germany,Female,5-14 years,Opioid use disorders,Number,2010,0.0,0.0,0.0
Deaths,Germany,Male,15-49 years,Opioid use disorders,Number,2010,314.92722560960726,358.9736393409553,274.2608054167701
Deaths,Germany,Female,15-49 years,Opioid use disorders,Number,2010,61.43177951992572,68.92486278479971,54.32518945215247
Deaths,Germany,Male,50-69 years,Opioid use disorders,Number,2010,62.94240906439707,71.62295968285751,54.19490090493054
Deaths,Germany,Female,50-69 years,Opioid use disorders,Number,2010,24.736204549076028,28.66482359703844,21.215166873674885
Deaths,Germany,Male,70+ years,Opioid use disorders,Number,2010,54.37191578611215,60.78119196450427,48.173883904350184
Deaths,Germany,Female,70+ years,Opioid use disorders,Number,2010,36.012141559301334,40.6595700484485,31.898677579727003
Deaths,Germany,Male,15-49 years,Cocaine use disorders,Number,2010,8.203660040871963,10.12955037172581,6.5703906237595735
Deaths,Germany,Female,15-49 years,Cocaine use disorders,Number,2010,1.1775356954064549,1.4242453336436158,0.9361582810979266
Deaths,Germany,Male,50-69 years,Cocaine use disorders,Number,2010,1.9163680092267077,2.4251861615027113,1.4974475308779545
Deaths,Germany,Female,50-69 years,Cocaine use disorders,Number,2010,0.27823546629191803,0.3460490631958876,0.21489679062504166
Deaths,Germany,Male,70+ years,Cocaine use disorders,Number,2010,0.7035764310175295,0.8826921564324945,0.5618942682433542
Deaths,Germany,Female,70+ years,Cocaine use disorders,Number,2010,3.541937122129143,4.407650857175829,2.801326307768512
Deaths,Germany,Male,15-49 years,Amphetamine use disorders,Number,2010,20.838184636986718,24.906985904119285,16.483859324050588
Deaths,Germany,Female,15-49 years,Amphetamine use disorders,Number,2010,6.471103561091791,7.973241713420996,5.239787487301784
Deaths,Germany,Male,50-69 years,Amphetamine use disorders,Number,2010,0.9646872918259178,1.297784295640905,0.7478435270532151
Deaths,Germany,Female,50-69 years,Amphetamine use disorders,Number,2010,0.9879861628517165,1.2531327979733462,0.7616203685124532
Deaths,Germany,Male,70+ years,Amphetamine use disorders,Number,2010,0.13382079963307833,0.1740623897297433,0.057127872627039944
Deaths,Germany,Female,70+ years,Amphetamine use disorders,Number,2010,1.3726737240969595,1.7191697746947932,0.6010963187422427
Deaths,Germany,Male,15-49 years,Other drug use disorders,Number,2010,549.6843381148748,605.9355039457944,490.61606999939215
Deaths,Germany,Female,15-49 years,Other drug use disorders,Number,2010,118.67638079868559,130.9639888485513,107.74067485169064
Deaths,Germany,Male,50-69 years,Other drug use disorders,Number,2010,124.3846282234558,141.446909455021,109.76349490788274
Deaths,Germany,Female,50-69 years,Other drug use disorders,Number,2010,56.45720167820781,64.1188680257862,49.93367106513426
Deaths,Germany,Male,70+ years,Other drug use disorders,Number,2010,46.68278238549557,52.75342379824698,41.25959163931341
Deaths,Germany,Female,70+ years,Other drug use disorders,Number,2010,98.15396773277112,106.57594859268411,89.87999482182411
Deaths,Ukraine,Male,5-14 years,Opioid use disorders,Number,2012,0.0,0.0,0.0
Deaths,Ukraine,Female,5-14 years,Opioid use disorders,Number,2012,0.0,0.0,0.0
Deaths,Ukraine,Male,15-49 years,Opioid use disorders,Number,2012,511.4050197490166,579.6547167065762,446.8970549369316
Deaths,Ukraine,Female,15-49 years,Opioid use disorders,Number,2012,75.57695566007104,84.65527202831467,66.84468806398574
Deaths,Ukraine,Male,50-69 years,Opioid use disorders,Number,2012,185.84391383190012,206.27485323443378,167.9632309692111
Deaths,Ukraine,Female,50-69 years,Opioid use disorders,Number,2012,47.806862242696056,53.631146565900465,42.38204439577656
Deaths,Ukraine,Male,70+ years,Opioid use disorders,Number,2012,47.3339857261294,53.47037744967437,41.675076601710394
Deaths,Ukraine,Female,70+ years,Opioid use disorders,Number,2012,42.65832821509947,47.63332843301262,37.81015528182646
Deaths,Ukraine,Male,15-49 years,Cocaine use disorders,Number,2012,38.83975964648784,50.15249120028917,29.454099306316145
Deaths,Ukraine,Female,15-49 years,Cocaine use disorders,Number,2012,5.0804038672302205,6.296068560359694,3.978324486915868
Deaths,Ukraine,Male,50-69 years,Cocaine use disorders,Number,2012,17.71848321288245,23.40749902844058,13.437418571039482
Deaths,Ukraine,Female,50-69 years,Cocaine use disorders,Number,2012,2.7046142148363304,3.602051681273859,2.035575652101964
Deaths,Ukraine,Male,70+ years,Cocaine use disorders,Number,2012,1.9711697035534557,2.6794528140629157,1.4050983224123412
Deaths,Ukraine,Female,70+ years,Cocaine use disorders,Number,2012,0.12795140885759929,0.18675996406095532,0.08944318607156045
Deaths,Ukraine,Male,15-49 years,Amphetamine use disorders,Number,2012,23.15832355139395,32.95282917938713,17.284884137745706
Deaths,Ukraine,Female,15-49 years,Amphetamine use disorders,Number,2012,2.6425446640516457,3.3589130023069322,2.0652717825439084
Deaths,Ukraine,Male,50-69 years,Amphetamine use disorders,Number,2012,8.330335522541915,10.640577938695024,6.144916824909576
Deaths,Ukraine,Female,50-69 years,Amphetamine use disorders,Number,2012,1.1634334042660186,1.534566421550772,0.8609287566605529
Deaths,Ukraine,Male,70+ years,Amphetamine use disorders,Number,2012,0.7314156092454819,1.0261489823676455,0.45507074601611136
Deaths,Ukraine,Female,70+ years,Amphetamine use disorders,Number,2012,0.1195514899713967,0.1778989663923865,0.08173227813570502
Deaths,Ukraine,Male,15-49 years,Other drug use disorders,Number,2012,127.81171054067532,160.8771745852953,102.25560534702934
Deaths,Ukraine,Female,15-49 years,Other drug use disorders,Number,2012,31.171774244522474,36.60070458883459,26.06619161227383
Deaths,Ukraine,Male,50-69 years,Other drug use disorders,Number,2012,29.683953155879433,37.33616829195476,23.909408899743255
Deaths,Ukraine,Female,50-69 years,Other drug use disorders,Number,2012,17.485016602268143,21.135176315532785,14.299510517666995
